public_date,FFI48_desc,NFIRM,indret_ew,indret_vw,dpr_Median,bm_Median,pe_exi_Median,gpm_Median,roe_Median,totdebt_invcap_Median,rd_sale_Median,adv_sale_Median
20100630,BUSSV,406,-0.063661,-0.064093,0.000,0.462,12.525,0.542,0.046,0.065,0.008,0.000
20100630,CHEMS,77,-0.108537,-0.073962,0.155,0.438,10.511,0.330,0.094,0.407,0.014,0.000
20100630,CHIPS,236,-0.065614,-0.073424,0.000,0.577,8.680,0.407,0.030,0.072,0.106,0.000
20100630,CLTHS,47,-0.101686,-0.093512,0.000,0.474,9.608,0.456,0.120,0.049,0.000,0.022
20100630,CNSTR,43,-0.140823,-0.135484,0.000,0.697,6.838,0.152,0.019,0.271,0.000,0.000
20100630,COAL,15,-0.174807,-0.087722,0.079,0.455,13.327,0.255,0.115,0.439,0.000,0.000
20100630,COMPS,137,-0.045024,-0.049080,0.000,0.436,9.108,0.530,0.038,0.039,0.114,0.000
20100630,DRUGS,290,-0.084961,-0.008204,0.000,0.270,-4.465,0.337,-0.287,0.049,0.326,0.000
20100630,ELCEQ,70,-0.067918,-0.066850,0.000,0.591,7.546,0.323,0.021,0.201,0.029,0.000
20100630,FABPR,9,-0.070282,-0.059194,0.124,0.730,16.062,0.355,0.093,0.076,0.006,0.000
20100630,FIN,114,-0.079764,-0.101770,0.220,0.559,13.688,0.309,0.082,0.305,0.000,0.000
20100630,FOOD,62,-0.033717,-0.013521,0.055,0.530,12.467,0.317,0.126,0.343,0.000,0.006
20100630,FUN,47,-0.106829,-0.109006,0.000,0.779,-0.004,0.370,-0.010,0.442,0.000,0.012
20100630,GOLD,8,0.020871,0.126898,0.000,0.436,18.657,0.531,0.116,0.034,0.000,0.000
20100630,GUNS,8,-0.080984,-0.068811,0.000,0.366,9.525,0.239,0.159,0.280,0.016,0.000
20100630,HLTH,75,-0.098106,-0.076384,0.000,0.608,12.827,0.299,0.105,0.314,0.000,0.000
20100630,HSHLD,46,-0.112157,-0.031843,0.197,0.507,12.782,0.454,0.105,0.286,0.009,0.021
20100630,INSUR,124,-0.062034,-0.049938,0.125,1.076,8.392,0.151,0.109,0.206,0.000,0.000
20100630,LABEQ,79,-0.060702,-0.057107,0.000,0.510,9.430,0.492,0.031,0.084,0.106,0.000
20100630,MACH,107,-0.064174,-0.053106,0.024,0.505,13.207,0.345,0.050,0.223,0.017,0.000
20100630,MEALS,64,-0.100357,-0.054246,0.000,0.466,10.480,0.212,0.066,0.440,0.000,0.022
20100630,MEDEQ,125,-0.030877,-0.039106,0.000,0.414,-0.905,0.604,0.004,0.124,0.088,0.000
20100630,MINES,18,-0.115750,-0.127687,0.251,0.349,14.521,0.307,0.045,0.316,0.000,0.000
20100630,OIL,149,-0.058824,-0.062999,0.000,0.697,-0.603,0.484,0.009,0.365,0.000,0.000
20100630,OTHER,21,-0.020912,-0.013581,0.000,0.608,12.178,0.317,0.046,0.326,0.000,0.000
20100630,PAPER,40,-0.080452,-0.022331,0.150,0.677,11.037,0.243,0.111,0.421,0.002,0.000
20100630,PERSV,51,-0.106220,-0.131653,0.000,0.566,15.632,0.489,0.071,0.321,0.000,0.006
20100630,RLEST,23,-0.086463,-0.122522,0.000,0.692,-1.021,0.346,-0.006,0.333,0.000,0.000
20100630,RTAIL,176,-0.124783,-0.106457,0.000,0.501,13.335,0.341,0.093,0.210,0.000,0.014
20100630,RUBBR,19,-0.080168,-0.079388,0.067,0.660,13.325,0.302,0.055,0.408,0.013,0.000
20100630,SHIPS,8,-0.123592,-0.136714,0.224,0.762,2.501,0.170,0.007,0.264,0.003,0.000
20100630,SMOKE,6,0.041584,0.032503,0.801,0.068,8.017,0.531,0.403,0.731,0.009,0.012
20100630,SODA,9,-0.025309,-0.008912,0.267,0.469,3.075,0.452,0.128,0.491,0.000,0.019
20100630,STEEL,44,-0.128271,-0.133022,0.375,0.691,11.284,0.175,0.010,0.279,0.000,0.000
20100630,TELCM,100,-0.059803,-0.035233,0.133,0.512,9.454,0.561,0.028,0.538,0.000,0.005
20100630,TOYS,21,-0.122306,-0.039505,0.000,0.572,1.600,0.419,0.001,0.252,0.034,0.021
20100630,TRANS,88,-0.091238,-0.075954,0.000,0.697,11.464,0.210,0.049,0.403,0.000,0.000
20100630,TXTLS,9,-0.103947,-0.146079,0.000,0.932,7.755,0.324,0.074,0.426,0.000,0.000
20100630,UTIL,101,-0.008364,-0.007086,0.629,0.912,13.053,0.256,0.073,0.563,0.000,0.000
20100630,WHLSL,108,-0.058907,-0.055481,0.000,0.647,13.286,0.194,0.088,0.307,0.000,0.000
20100731,AERO,19,0.112220,0.102874,0.071,0.493,16.651,0.298,0.117,0.357,0.029,0.000
20100731,AGRIC,12,0.053894,0.187978,0.000,0.560,10.999,0.204,0.069,0.376,0.000,0.000
20100731,AUTOS,50,0.118986,0.166339,0.066,0.512,7.025,0.208,0.049,0.424,0.022,0.000
20100731,BANKS,541,0.022472,0.058250,0.537,1.126,6.174,0.519,0.022,0.681,0.000,0.009
20100731,BEER,9,0.068455,0.083031,0.125,0.810,23.793,0.493,0.099,0.263,0.000,0.069
20100731,BLDMT,53,0.071600,0.104383,0.298,0.707,14.267,0.307,0.034,0.248,0.006,0.000
20100731,BOOKS,23,0.066536,0.056567,0.230,0.717,11.996,0.546,0.110,0.578,0.000,0.010
20100731,BOXES,9,0.061159,0.076894,0.092,0.369,9.449,0.240,0.253,0.628,0.003,0.000
20100731,BUSSV,402,0.055810,0.083701,0.000,0.457,13.496,0.540,0.048,0.065,0.008,0.000
20100731,CHEMS,78,0.102578,0.146710,0.148,0.445,13.016,0.330,0.096,0.407,0.014,0.000
20100731,CHIPS,237,0.078977,0.077497,0.000,0.578,9.881,0.408,0.032,0.072,0.104,0.000
20100731,CLTHS,47,0.066233,0.082837,0.000,0.474,10.142,0.456,0.120,0.049,0.000,0.022
20100731,CNSTR,42,0.051472,0.068473,0.000,0.698,3.284,0.151,0.016,0.272,0.000,0.000
20100731,COAL,15,0.191329,0.144109,0.079,0.455,15.552,0.255,0.115,0.439,0.000,0.000
20100731,COMPS,135,0.061319,0.062802,0.000,0.432,9.748,0.530,0.038,0.038,0.110,0.000
20100731,DRUGS,289,0.057555,0.031077,0.000,0.269,-4.684,0.330,-0.287,0.050,0.315,0.000
20100731,ELCEQ,71,0.075636,0.134199,0.000,0.566,7.705,0.324,0.017,0.243,0.026,0.000
20100731,FABPR,8,0.114557,0.103236,0.154,0.735,18.659,0.356,0.075,0.077,0.010,0.000
20100731,FIN,112,0.046918,0.098278,0.249,0.567,14.985,0.317,0.082,0.305,0.000,0.000
20100731,FOOD,61,0.043481,0.029607,0.110,0.547,13.870,0.316,0.126,0.361,0.000,0.005
20100731,FUN,46,0.076250,0.098877,0.000,0.779,2.821,0.372,-0.006,0.442,0.000,0.013
20100731,GOLD,8,-0.042603,-0.089801,0.000,0.436,17.150,0.531,0.116,0.034,0.000,0.000
20100731,GUNS,8,0.055994,0.014268,0.000,0.366,9.560,0.239,0.281,0.280,0.016,0.000
20100731,HLTH,72,-0.017027,-0.055326,0.000,0.605,11.708,0.293,0.107,0.314,0.000,0.000
20100731,HSHLD,46,0.067425,0.040858,0.201,0.507,14.982,0.455,0.102,0.282,0.009,0.021
20100731,INSUR,124,0.054680,0.056381,0.125,1.059,8.713,0.151,0.109,0.206,0.000,0.000
20100731,LABEQ,78,0.042997,0.012774,0.000,0.512,9.478,0.492,0.028,0.080,0.106,0.000
20100731,MACH,108,0.098083,0.142739,0.011,0.503,16.331,0.346,0.053,0.223,0.017,0.000
20100731,MEALS,63,0.073710,0.071042,0.000,0.474,10.264,0.211,0.063,0.406,0.000,0.022
20100731,MEDEQ,124,0.004895,0.003325,0.000,0.413,-1.449,0.599,-0.001,0.125,0.087,0.000
20100731,MINES,18,0.091548,0.166807,0.251,0.349,14.605,0.307,0.045,0.316,0.000,0.000
20100731,OIL,150,0.068508,0.074253,0.000,0.700,-0.547,0.482,0.009,0.365,0.000,0.000
20100731,OTHER,20,0.024542,0.059658,0.000,0.597,13.355,0.316,0.050,0.313,0.000,0.000
20100731,PAPER,40,0.067827,0.079285,0.150,0.661,11.920,0.243,0.116,0.421,0.002,0.000
20100731,PERSV,52,0.046012,0.068114,0.000,0.595,18.172,0.490,0.072,0.302,0.000,0.006
20100731,RLEST,23,0.045848,0.160967,0.000,0.692,-1.113,0.346,-0.006,0.333,0.000,0.000
20100731,RTAIL,177,0.056132,0.046386,0.000,0.500,14.081,0.342,0.093,0.216,0.000,0.014
20100731,RUBBR,19,0.083405,0.082070,0.067,0.660,16.759,0.302,0.055,0.408,0.013,0.000
20100731,SHIPS,8,0.098754,0.125386,0.300,0.762,10.396,0.177,0.013,0.264,0.003,0.000
20100731,SMOKE,6,0.136548,0.107441,0.801,0.068,8.775,0.531,0.403,0.731,0.009,0.012
20100731,SODA,9,0.048194,0.027823,0.267,0.469,3.293,0.452,0.128,0.491,0.000,0.019
20100731,STEEL,45,0.076057,0.082640,0.435,0.701,13.517,0.175,0.011,0.284,0.000,0.000
20100731,TELCM,100,0.077867,0.094195,0.131,0.491,9.021,0.562,0.028,0.538,0.000,0.006
20100731,TOYS,21,0.058218,0.020668,0.000,0.572,1.585,0.419,0.001,0.252,0.034,0.021
20100731,TRANS,89,0.107714,0.107562,0.000,0.683,12.643,0.208,0.051,0.407,0.000,0.000
20100731,TXTLS,9,0.018265,0.064903,0.000,0.932,8.113,0.324,0.074,0.426,0.000,0.000
20100731,UTIL,101,0.062314,0.068088,0.629,0.912,14.084,0.256,0.073,0.563,0.000,0.000
20100731,WHLSL,107,0.069030,0.032658,0.000,0.649,14.426,0.199,0.090,0.307,0.000,0.000
20100831,AERO,19,-0.075678,-0.081419,0.095,0.631,15.610,0.297,0.114,0.351,0.030,0.000
20100831,AGRIC,13,-0.107575,-0.092587,0.000,0.643,9.302,0.249,0.044,0.373,0.000,0.000
20100831,AUTOS,51,-0.098269,-0.105009,0.034,0.538,7.428,0.216,0.059,0.419,0.021,0.000
20100831,BANKS,542,-0.081797,-0.103886,0.512,1.218,7.862,0.551,0.024,0.662,0.000,0.009
20100831,BEER,9,0.014843,0.000924,0.122,0.589,21.840,0.495,0.102,0.241,0.000,0.069
20100831,BLDMT,53,-0.064744,-0.052773,0.292,0.759,10.153,0.319,0.046,0.283,0.005,0.000
20100831,BOOKS,23,-0.124534,-0.107171,0.216,0.840,9.227,0.546,0.141,0.560,0.000,0.010
20100831,BOXES,9,-0.046153,-0.043704,0.107,0.411,12.114,0.240,0.191,0.604,0.003,0.000
20100831,BUSSV,399,-0.049207,-0.041818,0.000,0.489,13.676,0.536,0.056,0.061,0.009,0.000
20100831,CHEMS,78,-0.049820,0.017001,0.121,0.530,10.720,0.327,0.110,0.398,0.014,0.000
20100831,CHIPS,235,-0.084716,-0.085573,0.000,0.621,11.699,0.417,0.053,0.061,0.103,0.000
20100831,CLTHS,47,-0.108254,-0.075005,0.000,0.492,9.193,0.462,0.113,0.044,0.000,0.022
20100831,CNSTR,41,-0.076934,-0.071108,0.000,0.847,12.520,0.149,0.036,0.271,0.000,0.000
20100831,COAL,16,-0.053010,-0.059872,0.000,0.494,8.943,0.265,0.173,0.418,0.000,0.000
20100831,COMPS,136,-0.036730,-0.085823,0.000,0.472,10.197,0.531,0.041,0.044,0.116,0.000
20100831,DRUGS,291,-0.057571,-0.000585,0.000,0.318,-5.125,0.338,-0.270,0.041,0.273,0.000
20100831,ELCEQ,72,-0.082549,-0.071099,0.000,0.692,7.238,0.324,0.056,0.176,0.029,0.000
20100831,FABPR,8,-0.105820,-0.093068,0.198,0.824,21.613,0.336,0.056,0.061,0.010,0.000
20100831,FIN,113,-0.050293,-0.078974,0.170,0.644,13.794,0.317,0.083,0.310,0.000,0.000
20100831,FOOD,61,-0.066560,0.011019,0.110,0.593,13.619,0.307,0.125,0.349,0.000,0.006
20100831,FUN,47,-0.053586,-0.010023,0.024,0.790,-1.839,0.379,-0.007,0.440,0.000,0.013
20100831,GOLD,7,0.137975,0.117374,0.000,0.422,15.828,0.579,0.115,0.020,0.000,0.000
20100831,GUNS,8,-0.102206,-0.064599,0.000,0.418,9.371,0.235,0.266,0.364,0.017,0.000
20100831,HLTH,71,-0.041995,-0.044071,0.000,0.680,10.468,0.292,0.100,0.304,0.000,0.000
20100831,HSHLD,46,-0.082271,-0.038278,0.201,0.507,10.806,0.460,0.105,0.284,0.009,0.021
20100831,INSUR,124,-0.046297,-0.043205,0.122,1.193,8.524,0.144,0.098,0.204,0.000,0.000
20100831,LABEQ,78,-0.055379,-0.059951,0.000,0.550,12.953,0.492,0.059,0.051,0.093,0.000
20100831,MACH,108,-0.082737,-0.081678,0.000,0.565,14.428,0.350,0.062,0.216,0.019,0.000
20100831,MEALS,63,-0.059055,0.004885,0.000,0.523,8.288,0.207,0.077,0.403,0.000,0.022
20100831,MEDEQ,123,-0.062510,-0.081605,0.000,0.438,-0.931,0.587,0.005,0.119,0.088,0.000
20100831,MINES,18,-0.008774,-0.029951,0.197,0.445,4.724,0.312,0.055,0.305,0.000,0.000
20100831,OIL,152,-0.067642,-0.032991,0.000,0.781,0.138,0.498,0.006,0.347,0.000,0.000
20100831,OTHER,20,-0.020647,-0.033202,0.000,0.565,11.471,0.323,0.043,0.275,0.000,0.000
20100831,PAPER,40,-0.061118,-0.063451,0.010,0.748,9.559,0.252,0.130,0.395,0.002,0.000
20100831,PERSV,52,-0.144983,-0.182581,0.000,0.603,12.832,0.481,0.084,0.284,0.000,0.006
20100831,RLEST,23,-0.054945,-0.058713,0.000,0.736,-2.535,0.329,-0.001,0.339,0.000,0.000
20100831,RTAIL,175,-0.082987,-0.040185,0.000,0.546,12.955,0.342,0.096,0.216,0.000,0.014
20100831,RUBBR,19,-0.105852,-0.022590,0.019,0.722,15.725,0.300,0.100,0.398,0.012,0.000
20100831,SHIPS,8,-0.086724,-0.096231,0.454,0.841,9.469,0.174,0.018,0.259,0.004,0.000
20100831,SMOKE,6,-0.054993,0.000205,0.813,0.072,8.773,0.511,0.569,0.762,0.009,0.012
20100831,SODA,9,-0.080960,0.001488,0.269,0.294,3.397,0.440,0.131,0.479,0.000,0.019
20100831,STEEL,45,-0.074986,-0.087410,0.182,0.824,17.486,0.173,0.042,0.282,0.000,0.000
20100831,TELCM,103,-0.084342,-0.015768,0.070,0.566,8.901,0.559,0.041,0.547,0.000,0.004
20100831,TOYS,21,-0.052913,-0.022827,0.000,0.760,8.125,0.431,0.037,0.225,0.031,0.021
20100831,TRANS,89,-0.079606,-0.049994,0.000,0.759,11.390,0.209,0.065,0.386,0.000,0.000
20100831,TXTLS,9,-0.011303,-0.055257,0.000,0.750,9.178,0.320,0.089,0.423,0.004,0.000
20100831,UTIL,101,-0.009309,0.003681,0.617,0.964,14.279,0.263,0.072,0.558,0.000,0.000
20100831,WHLSL,107,-0.086900,-0.075520,0.000,0.738,13.241,0.200,0.095,0.308,0.000,0.000
20100930,AERO,19,0.106700,0.100964,0.095,0.631,17.082,0.297,0.114,0.351,0.030,0.000
20100930,AGRIC,12,0.048621,-0.057175,0.000,0.638,12.581,0.266,0.053,0.326,0.000,0.000
20100930,AUTOS,50,0.140995,0.136153,0.034,0.523,8.962,0.213,0.062,0.404,0.022,0.000
20100930,BANKS,541,0.046010,0.063071,0.511,1.216,8.483,0.553,0.024,0.660,0.000,0.009
20100930,BEER,9,0.057118,0.050181,0.122,0.589,20.505,0.495,0.102,0.241,0.000,0.069
20100930,BLDMT,53,0.074104,0.101885,0.292,0.759,10.673,0.319,0.046,0.283,0.005,0.000
20100930,BOOKS,23,0.117932,0.139033,0.209,0.840,10.424,0.546,0.141,0.565,0.000,0.010
20100930,BOXES,9,0.078314,0.069357,0.107,0.430,12.592,0.242,0.191,0.604,0.003,0.000
20100930,BUSSV,396,0.128686,0.111602,0.000,0.493,14.270,0.524,0.059,0.062,0.009,0.000
20100930,CHEMS,76,0.129162,0.094602,0.111,0.530,12.204,0.327,0.116,0.406,0.013,0.000
20100930,CHIPS,234,0.134661,0.135690,0.000,0.619,13.200,0.417,0.057,0.065,0.100,0.000
20100930,CLTHS,47,0.160517,0.177082,0.000,0.579,10.932,0.462,0.113,0.044,0.000,0.022
20100930,CNSTR,41,0.102080,0.095870,0.000,0.858,12.886,0.149,0.034,0.271,0.000,0.000
20100930,COAL,16,0.068408,0.132914,0.000,0.494,9.534,0.265,0.173,0.418,0.000,0.000
20100930,COMPS,133,0.157423,0.135955,0.000,0.493,11.490,0.531,0.041,0.038,0.118,0.000
20100930,DRUGS,292,0.107114,0.082039,0.000,0.322,-5.246,0.338,-0.249,0.040,0.270,0.000
20100930,ELCEQ,72,0.122469,0.142196,0.000,0.692,7.766,0.324,0.056,0.176,0.029,0.000
20100930,FABPR,9,0.117836,0.140234,0.198,0.700,29.756,0.342,0.057,0.073,0.014,0.000
20100930,FIN,114,0.090443,0.080858,0.175,0.643,15.059,0.316,0.084,0.305,0.000,0.000
20100930,FOOD,61,0.038795,0.024284,0.097,0.605,14.598,0.307,0.123,0.349,0.000,0.006
20100930,FUN,47,0.067537,0.153488,0.024,0.837,-1.602,0.379,-0.017,0.440,0.000,0.013
20100930,GOLD,7,0.286486,0.046706,0.000,0.422,17.946,0.593,0.115,0.020,0.000,0.000
20100930,GUNS,8,0.080415,0.040094,0.000,0.418,10.075,0.235,0.266,0.364,0.017,0.000
20100930,HLTH,69,0.118367,0.125107,0.000,0.706,11.667,0.290,0.100,0.304,0.000,0.000
20100930,HSHLD,46,0.116312,0.038284,0.201,0.495,12.534,0.460,0.106,0.284,0.009,0.021
20100930,INSUR,123,0.086692,0.086971,0.122,1.180,9.331,0.143,0.098,0.203,0.000,0.000
20100930,LABEQ,78,0.158862,0.154915,0.000,0.550,16.077,0.492,0.063,0.043,0.093,0.000
20100930,MACH,109,0.128546,0.160651,0.000,0.570,16.517,0.349,0.065,0.220,0.018,0.000
20100930,MEALS,62,0.120415,0.073626,0.000,0.522,9.393,0.204,0.078,0.403,0.000,0.021
20100930,MEDEQ,120,0.114887,0.117145,0.000,0.440,-0.490,0.584,0.016,0.112,0.087,0.000
20100930,MINES,18,0.116464,0.154218,0.197,0.445,5.603,0.312,0.055,0.305,0.000,0.000
20100930,OIL,151,0.126508,0.090002,0.000,0.788,1.325,0.510,0.007,0.341,0.000,0.000
20100930,OTHER,20,0.050310,0.067830,0.000,0.573,12.771,0.323,0.043,0.275,0.000,0.000
20100930,PAPER,40,0.132427,0.087422,0.010,0.748,10.935,0.252,0.130,0.395,0.002,0.000
20100930,PERSV,52,0.177807,0.174965,0.000,0.603,15.291,0.481,0.083,0.284,0.000,0.006
20100930,RLEST,23,0.068157,0.115968,0.000,0.815,-1.430,0.329,-0.001,0.339,0.000,0.000
20100930,RTAIL,174,0.155585,0.136207,0.007,0.599,13.712,0.348,0.102,0.207,0.000,0.014
20100930,RUBBR,19,0.082131,0.095413,0.000,0.762,17.296,0.300,0.100,0.398,0.012,0.000
20100930,SHIPS,8,0.172269,0.194522,0.454,0.841,10.009,0.174,0.018,0.259,0.004,0.000
20100930,SMOKE,6,0.136581,0.097398,0.813,0.072,9.401,0.511,0.569,0.762,0.009,0.012
20100930,SODA,9,0.048956,-0.007532,0.269,0.257,3.516,0.440,0.131,0.479,0.000,0.019
20100930,STEEL,46,0.150351,0.134313,0.182,0.804,20.309,0.172,0.040,0.274,0.000,0.000
20100930,TELCM,102,0.120425,0.076749,0.070,0.554,9.426,0.557,0.041,0.518,0.000,0.005
20100930,TOYS,21,0.100089,0.107175,0.000,0.851,8.657,0.431,0.037,0.225,0.031,0.021
20100930,TRANS,88,0.102686,0.101302,0.000,0.773,13.112,0.207,0.069,0.382,0.000,0.000
20100930,TXTLS,9,0.064967,0.133611,0.000,0.750,8.907,0.320,0.089,0.423,0.004,0.000
20100930,UTIL,100,0.043060,0.035717,0.617,0.965,14.801,0.263,0.072,0.558,0.000,0.000
20100930,WHLSL,107,0.123818,0.098292,0.000,0.752,14.333,0.200,0.095,0.303,0.000,0.000
20101031,AERO,19,0.063492,0.060912,0.095,0.631,17.455,0.297,0.114,0.351,0.030,0.000
20101031,AGRIC,12,0.047596,0.194091,0.000,0.638,12.050,0.267,0.053,0.338,0.000,0.000
20101031,AUTOS,50,0.080628,0.098718,0.028,0.523,10.099,0.213,0.070,0.404,0.022,0.000
20101031,BANKS,541,0.009123,-0.000642,0.511,1.216,8.312,0.553,0.024,0.658,0.000,0.009
20101031,BEER,9,0.000923,0.018422,0.122,0.589,21.197,0.495,0.102,0.241,0.000,0.069
20101031,BLDMT,53,0.031871,0.045751,0.292,0.759,11.288,0.319,0.046,0.283,0.005,0.000
20101031,BOOKS,23,-0.033272,0.064505,0.239,0.906,8.618,0.546,0.141,0.565,0.000,0.010
20101031,BOXES,9,0.044264,0.055582,0.107,0.430,13.277,0.242,0.191,0.604,0.003,0.000
20101031,BUSSV,395,0.070475,0.083163,0.000,0.514,14.914,0.521,0.060,0.062,0.009,0.000
20101031,CHEMS,76,0.135090,0.077794,0.111,0.543,13.734,0.331,0.118,0.406,0.013,0.000
20101031,CHIPS,234,0.061241,0.038116,0.000,0.628,13.959,0.417,0.058,0.065,0.100,0.000
20101031,CLTHS,47,0.006122,0.033782,0.000,0.579,10.243,0.462,0.113,0.044,0.000,0.022
20101031,CNSTR,41,-0.016312,-0.019600,0.000,0.868,14.277,0.149,0.047,0.271,0.000,0.000
20101031,COAL,16,0.037305,0.065301,0.000,0.494,10.172,0.265,0.173,0.418,0.000,0.000
20101031,COMPS,132,0.047094,0.045889,0.000,0.486,11.747,0.531,0.041,0.044,0.116,0.000
20101031,DRUGS,290,0.031791,0.022175,0.000,0.323,-5.217,0.341,-0.254,0.040,0.268,0.000
20101031,ELCEQ,73,0.069047,0.049160,0.000,0.696,8.547,0.319,0.057,0.179,0.028,0.000
20101031,FABPR,9,0.077628,0.096807,0.167,0.665,28.743,0.342,0.061,0.073,0.012,0.000
20101031,FIN,112,0.080300,0.076659,0.180,0.643,15.850,0.318,0.086,0.305,0.000,0.000
20101031,FOOD,61,0.040309,0.038423,0.097,0.605,15.323,0.307,0.123,0.349,0.000,0.006
20101031,FUN,47,0.054682,0.156572,0.024,0.837,-1.787,0.378,-0.017,0.437,0.000,0.013
20101031,GOLD,8,0.089710,-0.019129,0.000,0.382,16.058,0.593,0.107,0.018,0.000,0.000
20101031,GUNS,8,0.036238,0.005210,0.000,0.418,10.915,0.235,0.266,0.364,0.017,0.000
20101031,HLTH,69,0.038434,0.031714,0.000,0.706,12.201,0.290,0.100,0.304,0.000,0.000
20101031,HSHLD,46,0.032210,0.043843,0.206,0.495,10.917,0.460,0.106,0.284,0.009,0.021
20101031,INSUR,121,0.031106,0.018942,0.128,1.180,9.620,0.143,0.098,0.203,0.000,0.000
20101031,LABEQ,77,0.040127,0.061432,0.000,0.544,16.205,0.495,0.067,0.049,0.092,0.000
20101031,MACH,110,0.077451,0.046272,0.000,0.585,17.735,0.346,0.068,0.220,0.019,0.000
20101031,MEALS,61,0.060419,0.060239,0.000,0.521,10.243,0.200,0.076,0.403,0.000,0.020
20101031,MEDEQ,121,0.020112,0.002139,0.000,0.439,-0.472,0.587,0.017,0.112,0.086,0.000
20101031,MINES,18,0.192402,0.142284,0.197,0.445,6.429,0.312,0.055,0.305,0.000,0.000
20101031,OIL,150,0.045778,0.045294,0.000,0.784,1.327,0.515,0.011,0.335,0.000,0.000
20101031,OTHER,20,0.030569,0.009889,0.000,0.573,13.376,0.330,0.043,0.275,0.000,0.000
20101031,PAPER,40,0.088035,0.018361,0.010,0.797,10.235,0.252,0.133,0.395,0.002,0.000
20101031,PERSV,52,-0.012427,-0.087719,0.000,0.642,15.734,0.481,0.085,0.310,0.000,0.006
20101031,RLEST,23,0.010302,-0.009245,0.000,0.815,-1.318,0.329,-0.001,0.339,0.000,0.000
20101031,RTAIL,175,0.031049,0.013305,0.004,0.600,13.604,0.348,0.102,0.208,0.000,0.015
20101031,RUBBR,19,0.047102,0.020576,0.000,0.762,19.778,0.300,0.100,0.398,0.012,0.000
20101031,SHIPS,8,0.040765,0.014829,0.163,0.841,10.333,0.180,0.020,0.259,0.004,0.000
20101031,SMOKE,6,0.035154,0.053525,0.813,0.072,9.957,0.511,0.569,0.762,0.009,0.012
20101031,SODA,9,0.023047,0.049226,0.269,0.257,3.633,0.440,0.131,0.479,0.000,0.019
20101031,STEEL,45,0.081858,0.055915,0.169,0.824,19.004,0.173,0.042,0.282,0.000,0.000
20101031,TELCM,101,0.059834,0.042311,0.070,0.554,11.086,0.554,0.042,0.518,0.000,0.005
20101031,TOYS,21,0.032323,0.020994,0.000,0.851,8.838,0.431,0.037,0.225,0.031,0.021
20101031,TRANS,86,0.051040,0.055852,0.000,0.796,14.681,0.207,0.065,0.382,0.000,0.000
20101031,TXTLS,9,0.062910,0.032208,0.000,0.750,10.204,0.320,0.089,0.423,0.004,0.000
20101031,UTIL,100,0.024557,0.019306,0.617,0.965,15.126,0.263,0.072,0.558,0.000,0.000
20101031,WHLSL,107,0.051000,0.049021,0.000,0.795,14.804,0.194,0.095,0.300,0.000,0.000
20101130,AERO,19,0.050133,-0.004220,0.105,0.493,16.434,0.298,0.113,0.335,0.030,0.000
20101130,AGRIC,13,0.010458,0.011383,0.000,0.654,9.054,0.258,0.017,0.340,0.000,0.000
20101130,AUTOS,50,0.068888,0.066027,0.028,0.472,9.734,0.217,0.087,0.361,0.022,0.000
20101130,BANKS,539,-0.011405,-0.001802,0.510,1.217,9.901,0.577,0.034,0.640,0.000,0.009
20101130,BEER,9,0.022124,0.018323,0.125,0.497,21.044,0.504,0.102,0.219,0.000,0.069
20101130,BLDMT,53,0.016396,0.032243,0.264,0.698,17.238,0.313,0.047,0.305,0.004,0.000
20101130,BOOKS,23,0.010195,-0.018730,0.091,0.933,12.509,0.545,0.128,0.532,0.000,0.010
20101130,BOXES,9,0.006851,-0.006421,0.105,0.443,12.635,0.242,0.202,0.594,0.004,0.000
20101130,BUSSV,393,0.028837,-0.022917,0.000,0.473,15.401,0.523,0.062,0.064,0.012,0.000
20101130,CHEMS,76,0.027444,0.007799,0.110,0.499,12.816,0.334,0.115,0.385,0.014,0.000
20101130,CHIPS,232,0.016221,0.034753,0.000,0.612,12.850,0.427,0.073,0.076,0.100,0.000
20101130,CLTHS,46,0.089471,0.092836,0.000,0.538,10.957,0.453,0.121,0.050,0.000,0.023
20101130,CNSTR,41,0.009052,0.026309,0.000,0.830,12.072,0.144,0.042,0.300,0.000,0.000
20101130,COAL,16,0.135807,0.143787,0.073,0.461,14.229,0.268,0.155,0.407,0.000,0.000
20101130,COMPS,130,0.016781,-0.008967,0.000,0.483,12.915,0.527,0.053,0.051,0.120,0.000
20101130,DRUGS,287,0.002016,-0.042781,0.000,0.299,-5.333,0.327,-0.252,0.034,0.266,0.000
20101130,ELCEQ,72,0.015956,0.040080,0.000,0.686,10.574,0.310,0.090,0.174,0.024,0.000
20101130,FABPR,9,0.016173,0.086853,0.167,0.665,35.943,0.336,0.061,0.070,0.012,0.000
20101130,FIN,110,0.015968,-0.008032,0.184,0.603,16.470,0.330,0.080,0.294,0.000,0.000
20101130,FOOD,60,0.032381,-0.027858,0.053,0.606,15.442,0.319,0.118,0.346,0.000,0.007
20101130,FUN,47,0.047135,0.070596,0.019,0.832,4.427,0.379,0.002,0.434,0.000,0.013
20101130,GOLD,8,0.129397,0.015305,0.000,0.364,14.455,0.577,0.088,0.011,0.000,0.000
20101130,GUNS,7,0.001461,-0.030649,0.000,0.435,10.884,0.241,0.287,0.196,0.016,0.000
20101130,HLTH,70,0.015255,0.016173,0.000,0.668,12.148,0.289,0.100,0.299,0.000,0.000
